controller,seed,net_profit,total_revenue,total_cost,served_customers,rejected_customers,mean_soc_fulfillment,total_compute_s,mean_step_ms,gap_to_best,ports,experiment_id,tariff,bess_enabled,v2g_enabled,solver
milp_h12,4,398.1941198348999,643.8,245.60588016510005,11,226,0.9987932910017939,11.284201699949335,39.18125590260186,-16.417896006902083,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,5,422.4516028165816,636.8999999999999,214.44839718341825,16,235,0.8889400154921587,14.246187300275778,49.46592812595756,7.83958697477965,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,6,396.8549644470214,632.3499999999999,235.4950355529785,14,262,0.9987580344175828,12.849783299927367,44.6173031247478,-17.757051394780547,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,7,463.4691906670729,639.9499999999999,176.48080933292704,16,209,0.9978741138688454,10.790402599901427,37.46667569410218,48.85717482527093,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,8,427.00581656098353,637.0499999999998,210.0441834390163,16,227,0.9250540322303448,14.50565199990524,50.366847221893195,12.39380071918157,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
milp_h12,9,373.5266336103279,642.0499999999998,268.52336638967193,16,248,0.8031642388914985,17.904609200020786,62.16878194451662,-41.08538223147406,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,0,324.5593857930147,504.32642730203077,179.76704150901602,19,211,0.47239527559058797,0.004046800022479147,0.014051388966941481,-90.05263004878725,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,1,340.59303961857574,520.4191980328544,179.8261584142787,19,210,0.9240221560737132,0.003331800253363326,0.011568750879733771,-74.01897622322622,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,2,360.1646984908915,542.0610831421143,181.8963846512228,15,223,0.9968673428093261,0.0036364002153277397,0.012626389636554651,-54.44731735091045,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,3,357.8317205861179,559.6250339520426,201.7933133659247,19,211,0.8872156023162154,0.0034982995712198317,0.01214687351117997,-56.78029525568405,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,4,274.9945647951581,441.77836690025924,166.7838021051011,8,228,0.9972995497434946,0.0034237998188473284,0.011888193815442113,-139.61745104664385,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,5,326.1133133370762,493.3914056866059,167.27809234952971,12,239,0.7289236974547028,0.0034548001713119447,0.011995833928166475,-88.49870250472577,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,6,255.32345837453641,405.9421519791837,150.61869360464726,6,270,0.9933597209196346,0.0036811001191381365,0.012781597635896307,-159.28855746726555,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,7,374.2403086527373,511.9956744439702,137.75536579123286,18,206,0.900275997239176,0.0035686002229340374,0.012390972996298742,-40.37170718906464,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,8,369.53672020009304,549.670030023134,180.13330982304097,15,228,0.997682670197846,0.00329860023339279,0.011453473032613855,-45.07529564170892,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
equal_share,9,296.1236846085983,504.15556713392044,208.03188252532215,17,247,0.8298865514320928,0.0033189994865097106,0.011524303772603162,-118.48833123320367,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,0,410.7630617221196,640.8999999999999,230.13693827788032,27,203,0.6793857851814975,0.0015048999921418726,0.005225347194937058,-3.8489541196823893,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,1,417.569115102291,640.7499999999999,223.18088489770886,25,204,0.937884020538042,0.0015583999047521502,0.0054111107803894104,2.9570992604890307,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,2,424.9470810691514,641.0499999999998,216.1029189308484,18,220,0.997653273212586,0.0016944999224506319,0.0058836802862869166,10.335065227349446,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
max_charge,3,410.9181785960992,639.9499999999999,229.03182140390075,23,207,0.8872156023162154,0.0019488001125864685,0.006766667057591904,-3.6938372457027526,6,0_75_p3_6_12_h1_3_6_12,0.75,True,False,highs
